"","GEOID","NAME","Total","OneRace","TwoMoreRacesAll","WhiteAlone","BlackAlone","AIAN_Alone","AsianAlone","NHPI_Alone","OtherRaceAlone","HispanicAll","HousingUnits","geometry"
"1","06037310702","Census Tract 3107.02, Los Angeles County, California",7104,6744,360,4639,246,11,889,6,24,1031,3890,list(list(c(-118.309241, -118.306794, -118.303783, -118.301792, -118.299864, -118.298918, -118.301301, -118.302559, -118.305814, -118.306639, -118.306884, -118.308616, -118.311685, -118.312487, -118.314592, -118.312494, -118.310452, -118.309241, 34.185379, 34.187711, 34.185513, 34.184047, 34.182639, 34.181954, 34.179698, 34.178483, 34.175408, 34.174571, 34.17496, 34.175999, 34.178093, 34.178697, 34.180404, 34.182268, 34.184207, 34.185379)))
"2","06037310703","Census Tract 3107.03, Los Angeles County, California",5114,4828,286,3394,104,6,445,3,7,916,2177,list(list(c(-118.296516, -118.299283, -118.296997, -118.300927, -118.304218, -118.306105, -118.306639, -118.305814, -118.302559, -118.301301, -118.298918, -118.296453, -118.292869, -118.295318, -118.297511, -118.296168, -118.296516, 34.17598, 34.17335, 34.171599, 34.167957, 34.170311, 34.172913, 34.174571, 34.175408, 34.178483, 34.179698, 34.181954, 34.184258, 34.18163, 34.179349, 34.177311, 34.176326, 34.17598)))
"3","06037310800","Census Tract 3108, Los Angeles County, California",4909,4652,257,2650,98,14,504,2,10,1479,2092,list(list(c(-118.318317, -118.322217, -118.325261, -118.326285, -118.33143, -118.334748, -118.330602, -118.328581, -118.324529, -118.322514, -118.324147, -118.3258, -118.319621, -118.314592, -118.312487, -118.311685, -118.316477, -118.315016, -118.316042, -118.318317, 34.169486, 34.168166, 34.16715, 34.166806, 34.165087, 34.171948, 34.173327, 34.174002, 34.175365, 34.176044, 34.179388, 34.182845, 34.184912, 34.180404, 34.178697, 34.178093, 34.173505, 34.170564, 34.17024, 34.169486)))
"4","06037311000","Census Tract 3110, Los Angeles County, California",3755,3559,196,1923,66,8,448,2,16,1210,1480,list(list(c(-118.338414, -118.3384, -118.338274, -118.338047, -118.339679, -118.341666, -118.349231, -118.349189, -118.349116, -118.34899, -118.34916, -118.33826, -118.338267, -118.338347, -118.338414, 34.180946, 34.179582, 34.179236, 34.178764, 34.178234, 34.179025, 34.179183, 34.181084, 34.184723, 34.190231, 34.19203, 34.189865, 34.188215, 34.184584, 34.180946)))
"5","06037311400","Census Tract 3114, Los Angeles County, California",2274,2158,116,1601,34,5,188,0,6,378,1036,list(list(c(-118.352138, -118.353103, -118.357151, -118.357158, -118.354727, -118.354861, -118.351017, -118.346973, -118.343651, -118.342002, -118.346061, -118.347672, -118.351812, -118.352138, 34.159033, 34.161289, 34.161287, 34.164908, 34.164909, 34.165231, 34.166513, 34.167867, 34.161003, 34.15756, 34.156209, 34.159659, 34.158271, 34.159033)))
"6","06037311802","Census Tract 3118.02, Los Angeles County, California",3813,3590,223,1181,170,22,466,6,7,1858,1525,list(list(c(-118.312137, -118.313405, -118.31494, -118.315016, -118.316477, -118.311685, -118.308616, -118.306884, -118.306639, -118.306105, -118.306049, -118.309316, -118.308886, -118.312137, 34.164437, 34.167126, 34.170197, 34.170564, 34.173505, 34.178093, 34.175999, 34.17496, 34.174571, 34.172913, 34.171134, 34.167808, 34.1675, 34.164437)))
"7","06037310201","Census Tract 3102.01, Los Angeles County, California",5466,5236,230,3680,94,1,762,3,16,748,2130,list(list(c(-118.30773, -118.310658, -118.312625, -118.310177, -118.307724, -118.3053, -118.302349, -118.301562, -118.299446, -118.296461, -118.300131, -118.301376, -118.303783, -118.306794, -118.30773, 34.188415, 34.190554, 34.191976, 34.194283, 34.196599, 34.198924, 34.196756, 34.196206, 34.194619, 34.192477, 34.188983, 34.187823, 34.185513, 34.187711, 34.188415)))
"8","06037310501","Census Tract 3105.01, Los Angeles County, California",3205,3011,194,891,88,8,296,0,5,1848,1144,list(list(c(-118.321133, -118.322099, -118.327178, -118.335815, -118.33826, -118.34916, -118.349479, -118.348735, -118.348917, -118.348672, -118.339464, -118.337866, -118.330531, -118.321133, 34.186258, 34.186651, 34.187676, 34.189399, 34.189865, 34.19203, 34.192359, 34.192262, 34.194131, 34.205504, 34.199241, 34.198148, 34.193162, 34.186258)))
"9","06037310701","Census Tract 3107.01, Los Angeles County, California",2361,2240,121,1560,36,2,286,0,2,388,1177,list(list(c(-118.310658, -118.30773, -118.306794, -118.309241, -118.310452, -118.312494, -118.314592, -118.319621, -118.31635, -118.316061, -118.315163, -118.31215, -118.313127, -118.310658, 34.190554, 34.188415, 34.187711, 34.185379, 34.184207, 34.182268, 34.180404, 34.184912, 34.186004, 34.186224, 34.185544, 34.187494, 34.188229, 34.190554)))
